
1.0,200.0,0.534000000000000,0.162000000000000,0.303800000000000,306,0.466000000000000,5,0,0,1,2,3,4,5,6,7
1.0,200.0,0.534007983517753,0.161999899637988,0.303797054865093,306.009197141834,0.465992016482247,5,7.47017164584393,0,1,2,3,4,5,6,7
1.15991120878607,237.6871539892163,0.534015683343129,0.162000135084971,0.303793935693317,306.020829011594,0.465984316656871,5,15.0107117165542,0,1,2,3,4,5,6,7
1.15991120878607,237.6871539892163,0.532874678178454,0.161692039456002,0.305248188734715,310.244450358136,0.471456044632652,5.97475031563222,21.8204247077253,0,1,2,3,4,5,6,7
1.441148326266557,242.8682054614183,0.530213884073435,0.160976563227047,0.308630142369097,313.831462672988,0.478893937958098,6.49563350614546,29.3766039586388,0,1,2,3,4,5,6,7
1.441148326266557,242.8682054614183,0.526953325087913,0.160079409101977,0.312793805608478,317.883645806487,0.496483084576688,6.99138220907684,35.3848218239209,0,1,2,3,4,5,6,7
1.0439823522465304,272.6685114097782,0.523406576746753,0.159055841360912,0.317370279596093,321.959386355435,0.514858770270057,7.46323101372829,41.5948348683682,0,1,2,3,4,5,6,7
1.0439823522465304,272.6685114097782,0.519547385821550,0.158022330773508,0.322269291429130,329.469262125167,0.518933595622930,7.91234561535622,50.6476084185622,0,1,2,3,4,5,6,7
0.734410162083805,299.8405981961405,0.515322333366796,0.157080066618901,0.327443019416097,336.396724013630,0.523377735801700,8.33983483388407,59.9947311342516,0,1,2,3,4,5,6,7
0.734410162083805,299.8405981961405,0.510674383318204,0.156321903530762,0.332855597836983,345.885348076662,0.515298857662352,8.74675338922156,71.8953242548187,0,1,2,3,4,5,6,7
0.495979363215156,324.701284570619,0.505527631944488,0.155825192722579,0.338505536369696,354.310655438007,0.507696996270708,9.13410464261593,84.1204336645747,0,1,2,3,4,5,6,7
0.495979363215156,324.701284570619,0.499813854011313,0.155659113713942,0.344391842217093,364.594553840453,0.489860292034817,9.50284290487660,98.5317088666399,0,1,2,3,4,5,6,7
0.315296573447995,347.45570351451204,0.493456180858818,0.155876394467992,0.350538621836402,373.468185263957,0.472892746808782,9.85387606006456,113.253916641529,0,1,2,3,4,5,6,7
0.315296573447995,347.45570351451204,0.486396168932695,0.156521411297675,0.356959912386480,383.658096153835,0.448131488226669,10.1880677058435,129.761199657716,0,1,2,3,4,5,6,7
0.18237124162260399,368.220322257956,0.478575285160568,0.157622075673512,0.363686309380064,392.223682040859,0.424726823226951,10.5062391454624,146.533931861501,0,1,2,3,4,5,6,7
0.18237124162260399,368.220322257956,0.469961837501430,0.159198481217593,0.370729388939825,401.707453615530,0.395924400033072,10.8091718098546,164.675119596076,0,1,2,3,4,5,6,7
0.09141547756735202,387.051216804772,0.460528941337336,0.161255744821010,0.378110900061364,409.476984992778,0.368926076576245,11.0976089242583,183.013347817378,0,1,2,3,4,5,6,7
0.09141547756735202,387.051216804772,0.450283710792833,0.163792576347576,0.385825003343504,417.893000960561,0.338851221792415,11.3722575249864,202.280391268012,0,1,2,3,4,5,6,7
0.03628535172902003,403.966330461786,0.439238868598140,0.166795626897427,0.393872312603737,424.617464739006,0.310895289226820,11.6337901365662,221.661789334785,0,1,2,3,4,5,6,7
0.03628535172902003,403.966330461786,0.427443295175774,0.170247044651756,0.402221789684196,431.822130808626,0.281928909341960,11.8828464718661,241.541989277012,0,1,2,3,4,5,6,7
0.00820082530845001,419.07565187674504,0.414949118526043,0.174120698616927,0.410847430559838,437.450953041654,0.255217805650863,12.1200350749544,261.450237147359,0,1,2,3,4,5,6,7
0.00820082530845001,419.07565187674504,0.401839277235270,0.178388374768764,0.419694505928435,443.484426662949,0.229048911686406,12.3459348390226,281.495320751762,0,1,2,3,4,5,6,7
0.009207928320392966,432.527372255805,0.388196072184185,0.183017356211797,0.428713429093621,448.119840877377,0.205098628597412,12.5610962381706,301.490484876215,0,1,2,3,4,5,6,7
0.009207928320392966,432.527372255805,0.374140038977498,0.187975441935948,0.437815864540215,453.164139655539,0.183315579625278,12.7660430770826,321.219868878154,0,1,2,3,4,5,6,7
0.04079032724257603,444.36376477126,0.359784519083818,0.193230234263047,0.446920869122154,457.046974172015,0.163516569094103,12.9612735794923,340.840994250167,0,1,2,3,4,5,6,7
